,oil,gpl,solid,electricity,total
2015-08-14 15:00:00,-12817.59332,-16111.91256,-9090.880296,-7027.145976,-45047.53215
2015-08-14 16:00:00,-13002.28132,-16298.53337,-9478.278466,-7326.600308,-46105.69346
2015-08-14 17:00:00,-14078.69693,-17369.44876,-11633.40975,-8992.492019,-52074.04746
2015-08-14 18:00:00,-15181.77568,-18464.60475,-13841.28799,-10699.15652,-58186.82494
2015-08-14 19:00:00,-15280.9218,-18561.33284,-14066.96495,-10873.60222,-58782.82181
2015-08-14 20:00:00,-14339.38411,-17621.99269,-12246.54886,-9466.441503,-53674.36717
2015-08-14 21:00:00,-13057.53444,-16336.70172,-9764.11093,-7547.545518,-46705.89261
2015-08-14 22:00:00,-11849.85969,-15124.2867,-7447.22645,-5756.620446,-40177.99328
2015-08-14 23:00:00,-11142.72836,-14408.72077,-6123.285146,-4733.229035,-36407.96332
2015-08-15 00:00:00,-10347.63466,-13620.73205,-4633.85438,-3581.916173,-32184.13726
2015-08-15 01:00:00,-9825.570623,-13096.7741,-3640.898403,-2814.372616,-29377.61575
2015-08-15 02:00:00,-9481.593756,-12755.60312,-2978.925835,-2302.67543,-27518.79814
2015-08-15 03:00:00,-9295.344679,-12571.42169,-2595.285045,-2006.125509,-26468.17693
2015-08-15 04:00:00,-9414.002888,-12695.15256,-2790.870177,-2157.310568,-27057.33619
2015-08-15 05:00:00,-9530.966756,-12819.66094,-2956.36284,-2285.234494,-27592.22503
2015-08-15 06:00:00,-10235.35822,-13530.96957,-4280.302222,-3308.624418,-31355.25442
2015-08-15 07:00:00,-11397.52471,-14693.38772,-6514.451572,-5035.596187,-37640.96019
2015-08-15 08:00:00,-13344.94424,-16627.57459,-10317.03055,-7974.94603,-48264.49542
2015-08-15 09:00:00,-15007.02504,-18271.30253,-13566.66432,-10486.87558,-57331.86747
2015-08-15 10:00:00,-16157.5285,-19408.0147,-15823.42529,-12231.32587,-63620.29435
2015-08-15 11:00:00,-16130.37275,-19381.69471,-15767.00605,-12187.71444,-63466.78795
2015-08-15 12:00:00,-15456.96534,-18717.67144,-14443.02636,-11164.29336,-59781.9565
2015-08-15 13:00:00,-14081.42042,-17360.65977,-11738.71171,-9073.889227,-52254.68113
2015-08-15 14:00:00,-12814.1703,-16110.78704,-9252.601502,-7152.154609,-45329.71345
2015-08-15 15:00:00,-11716.95593,-15029.43299,-7104.936352,-5492.034134,-39343.35941
2015-08-15 16:00:00,-11397.96188,-14719.65188,-6499.397738,-5023.959745,-37640.97124
2015-08-15 17:00:00,-11555.29806,-14880.50292,-6834.144922,-5282.715471,-38552.66138
2015-08-15 18:00:00,-12076.78356,-15396.85937,-7883.513742,-6093.865507,-41451.02219
2015-08-15 19:00:00,-12517.2074,-15826.22243,-8771.148558,-6779.997018,-43894.5754
2015-08-15 20:00:00,-12253.78778,-15553.79533,-8274.673769,-6396.227712,-42478.48459
2015-08-15 21:00:00,-12154.1077,-15438.63824,-8109.190702,-6268.311203,-41970.24784
2015-08-15 22:00:00,-11466.2157,-14744.25586,-6785.255796,-5244.924739,-38240.65209
2015-08-15 23:00:00,-10869.19098,-14142.61261,-5626.810357,-4349.45973,-34988.07367
2015-08-16 00:00:00,-11197.90081,-14465.5149,-6288.768214,-4861.145545,-36813.32946
2015-08-16 01:00:00,-10190.05572,-13476.088,-4302.869057,-3326.068323,-31295.0811
2015-08-16 02:00:00,-9608.279304,-12907.9939,-3144.417219,-2430.598368,-28091.28879
2015-08-16 03:00:00,-9498.105058,-12803.00634,-2896.178544,-2238.712725,-27436.00267
2015-08-16 04:00:00,-9579.223257,-12890.3274,-3009.017024,-2325.935573,-27804.50325
2015-08-16 05:00:00,-10007.82096,-13321.36514,-3783.827433,-2924.855113,-30037.86865
2015-08-16 06:00:00,-11094.76636,-14405.80284,-5852.474524,-4523.895537,-35876.93926
2015-08-16 07:00:00,-12728.2374,-16023.75868,-8996.838315,-6954.452606,-44703.287
2015-08-16 08:00:00,-13776.84424,-17049.86759,-10982.72467,-8489.519935,-50298.95644
2015-08-16 09:00:00,-13901.16508,-17149.81873,-11144.50986,-8614.578027,-50810.0717
2015-08-16 10:00:00,-12894.50123,-16135.16887,-9098.416811,-7032.971615,-45161.05852
2015-08-16 11:00:00,-12202.0097,-15444.99924,-7714.268817,-5963.041126,-41324.31888
2015-08-16 12:00:00,-11747.7151,-15001.00708,-6830.383065,-5279.807599,-38858.91285
2015-08-16 13:00:00,-11902.57207,-15161.60753,-7161.368392,-5535.655452,-39761.20344
2015-08-16 14:00:00,-11946.77807,-15209.27185,-7270.438612,-5619.965479,-40046.45401
2015-08-16 15:00:00,-11680.18546,-14951.5702,-6770.195567,-5233.283355,-38635.23458
2015-08-16 16:00:00,-11409.49445,-14698.14132,-6277.482635,-4852.421922,-37237.54033
2015-08-16 17:00:00,-11330.01822,-14636.99423,-6168.412415,-4768.111895,-36903.53676
2015-08-16 18:00:00,-11563.68444,-14878.52697,-6668.655459,-5154.794019,-38265.66089
2015-08-16 19:00:00,-12414.85868,-15718.85497,-8379.99493,-6477.639759,-42991.34834
2015-08-16 20:00:00,-12846.93256,-16135.89833,-9267.61055,-7163.756431,-45414.19787
2015-08-16 21:00:00,-12992.93211,-16263.02745,-9598.653457,-7419.648793,-46274.26181
2015-08-16 22:00:00,-12625.21734,-15888.65489,-8936.631622,-6907.913524,-44358.41738
2015-08-16 23:00:00,-12089.78972,-15354.03096,-7943.694841,-6140.384805,-41527.90033
2015-08-17 00:00:00,-11222.05932,-14500.79294,-6288.768214,-4861.145545,-36872.76602
2015-08-17 01:00:00,-10203.56703,-13495.81819,-4302.869057,-3326.068323,-31328.3226
2015-08-17 02:00:00,-9614.493054,-12917.06767,-3144.417219,-2430.598368,-28106.57631
2015-08-17 03:00:00,-9500.419254,-12806.3857,-2896.178544,-2238.712725,-27441.69622
2015-08-17 04:00:00,-9579.91353,-12891.33539,-3009.017024,-2325.935573,-27806.20151
2015-08-17 05:00:00,-10007.98435,-13321.60375,-3783.827433,-2924.855113,-30038.27065
2015-08-17 06:00:00,-11094.79658,-14405.84698,-5852.474524,-4523.895537,-35877.01363
2015-08-17 07:00:00,-12728.24142,-16023.76455,-8996.838315,-6954.452606,-44703.29689
2015-08-17 08:00:00,-13776.84424,-17049.86759,-10982.72467,-8489.519935,-50298.95644
2015-08-17 09:00:00,-13901.16508,-17149.81873,-11144.50986,-8614.578027,-50810.0717
2015-08-17 10:00:00,-12894.50123,-16135.16887,-9098.416811,-7032.971615,-45161.05852
2015-08-17 11:00:00,-12202.0097,-15444.99924,-7714.268817,-5963.041126,-41324.31888
2015-08-17 12:00:00,-11747.7151,-15001.00708,-6830.383065,-5279.807599,-38858.91285
2015-08-17 13:00:00,-11902.57207,-15161.60753,-7161.368392,-5535.655452,-39761.20344
2015-08-17 14:00:00,-11946.77807,-15209.27185,-7270.438612,-5619.965479,-40046.45401
2015-08-17 15:00:00,-11680.18546,-14951.5702,-6770.195567,-5233.283355,-38635.23458
2015-08-17 16:00:00,-11409.49445,-14698.14132,-6277.482635,-4852.421922,-37237.54033
2015-08-17 17:00:00,-11330.01822,-14636.99423,-6168.412415,-4768.111895,-36903.53676
2015-08-17 18:00:00,-11563.68444,-14878.52697,-6668.655459,-5154.794019,-38265.66089
2015-08-17 19:00:00,-12414.85868,-15718.85497,-8379.99493,-6477.639759,-42991.34834
2015-08-17 20:00:00,-12846.93256,-16135.89833,-9267.61055,-7163.756431,-45414.19787
2015-08-17 21:00:00,-12992.93212,-16263.02746,-9598.653457,-7419.648793,-46274.26182
2015-08-17 22:00:00,-12625.21734,-15888.6549,-8936.631622,-6907.913524,-44358.41739
2015-08-17 23:00:00,-12089.78974,-15354.03098,-7943.694841,-6140.384805,-41527.90037
2015-08-18 00:00:00,-11222.05934,-14500.79297,-6288.768214,-4861.145545,-36872.76607
2015-08-18 01:00:00,-10203.56705,-13495.81823,-4302.869057,-3326.068323,-31328.32267
2015-08-18 02:00:00,-9614.493088,-12917.06772,-3144.417219,-2430.598368,-28106.5764
2015-08-18 03:00:00,-9500.419288,-12806.38575,-2896.178544,-2238.712725,-27441.69631
2015-08-18 04:00:00,-9579.913564,-12891.33544,-3009.017024,-2325.935573,-27806.2016
2015-08-18 05:00:00,-10007.98439,-13321.6038,-3783.827433,-2924.855113,-30038.27073
2015-08-18 06:00:00,-11094.79662,-14405.84703,-5852.474524,-4523.895537,-35877.01371
2015-08-18 07:00:00,-12728.24145,-16023.7646,-8996.838315,-6954.452606,-44703.29697
2015-08-18 08:00:00,-13776.84428,-17049.86764,-10982.72467,-8489.519935,-50298.95653
2015-08-18 09:00:00,-13901.16512,-17149.81878,-11144.50986,-8614.578027,-50810.07178
2015-08-18 10:00:00,-12894.50126,-16135.16892,-9098.416811,-7032.971615,-45161.05861
2015-08-18 11:00:00,-12202.00973,-15444.99929,-7714.268817,-5963.041126,-41324.31896
2015-08-18 12:00:00,-11747.71514,-15001.00713,-6830.383065,-5279.807599,-38858.91293
2015-08-18 13:00:00,-11902.57211,-15161.60759,-7161.368392,-5535.655452,-39761.20354
2015-08-18 14:00:00,-11946.7781,-15209.2719,-7270.438612,-5619.965479,-40046.45409
2015-08-18 15:00:00,-11680.1855,-14951.57025,-6770.195567,-5233.283355,-38635.23467
2015-08-18 16:00:00,-11409.49047,-14698.1355,-6277.482635,-4852.421922,-37237.53052
2015-08-18 17:00:00,-11329.98804,-14636.95015,-6168.412415,-4768.111895,-36903.46249
2015-08-18 18:00:00,-11563.52116,-14878.28854,-6668.655459,-5154.794019,-38265.25917
2015-08-18 19:00:00,-12414.16902,-15717.84788,-8379.99493,-6477.639759,-42989.65159
2015-08-18 20:00:00,-12844.62152,-16132.52359,-9267.61055,-7163.756431,-45408.51209
2015-08-18 21:00:00,-12986.73162,-16253.97303,-9598.653457,-7419.648793,-46259.0069
2015-08-18 22:00:00,-12611.75029,-15868.98932,-8936.631622,-6907.913524,-44325.28476
2015-08-18 23:00:00,-12065.74949,-15318.92565,-7943.694841,-6140.384805,-41468.75478
2015-08-19 00:00:00,-11186.03597,-14448.18899,-6288.768214,-4861.145545,-36784.13872
2015-08-19 01:00:00,-10156.96017,-13427.75944,-4302.869057,-3326.068323,-31213.65699
2015-08-19 02:00:00,-9560.586127,-12838.34882,-3144.417219,-2430.598368,-27973.95053
2015-08-19 03:00:00,-9442.541563,-12721.86844,-2896.178544,-2238.712725,-27299.30128
2015-08-19 04:00:00,-9520.260728,-12804.22598,-3009.017024,-2325.935573,-27659.43931
2015-08-19 05:00:00,-9947.577513,-13233.39324,-3783.827433,-2924.855113,-29889.6533
2015-08-19 06:00:00,-11033.99204,-14317.05572,-5852.474524,-4523.895537,-35727.41782
2015-08-19 07:00:00,-12667.1683,-15934.58109,-8996.838315,-6954.452606,-44553.04031
2015-08-19 08:00:00,-13715.59138,-16960.42165,-10982.72467,-8489.519935,-50148.25764
2015-08-19 09:00:00,-13839.81121,-17060.2253,-11144.50986,-8614.578027,-50659.1244
2015-08-19 10:00:00,-12833.10286,-16045.51046,-9098.416811,-7032.971615,-45010.00175
2015-08-19 11:00:00,-12140.60124,-15355.3261,-7714.268817,-5963.041126,-41173.23728
2015-08-19 12:00:00,-11686.31751,-14911.3498,-6830.383065,-5279.807599,-38707.85797
2015-08-19 13:00:00,-11841.2004,-15071.98811,-7161.368392,-5535.655452,-39610.21235
2015-08-19 14:00:00,-11885.4428,-15119.70559,-7270.438612,-5619.965479,-39895.55249
2015-08-19 15:00:00,-11618.89037,-14862.0626,-6770.195567,-5233.283355,-38484.4319
2015-08-19 16:00:00,-11348.24086,-14608.69433,-6277.482635,-4852.421922,-37086.83975
2015-08-19 17:00:00,-11268.82588,-14547.63667,-6168.412415,-4768.111895,-36752.98685
2015-08-19 18:00:00,-11502.6707,-14789.43023,-6668.655459,-5154.794019,-38115.55041
2015-08-19 19:00:00,-12354.45262,-15630.64561,-8379.99493,-6477.639759,-42842.73292
2015-08-19 20:00:00,-12788.2897,-16050.26372,-9267.61055,-7163.756431,-45269.9204
2015-08-19 21:00:00,-12938.38217,-16183.36961,-9598.653457,-7419.648793,-46140.05403
2015-08-19 22:00:00,-12578.16373,-15819.94377,-8936.631622,-6907.913524,-44242.65265
2015-08-19 23:00:00,-12053.51151,-15301.05485,-7943.694841,-6140.384805,-41438.646
2015-08-20 00:00:00,-11197.90081,-14465.5149,-6288.768214,-4861.145545,-36813.32946
2015-08-20 01:00:00,-10190.05572,-13476.088,-4302.869057,-3326.068323,-31295.0811
2015-08-20 02:00:00,-9608.279304,-12907.9939,-3144.417219,-2430.598368,-28091.28879
2015-08-20 03:00:00,-9498.105058,-12803.00634,-2896.178544,-2238.712725,-27436.00267
2015-08-20 04:00:00,-9579.223257,-12890.3274,-3009.017024,-2325.935573,-27804.50325
2015-08-20 05:00:00,-10007.82096,-13321.36514,-3783.827433,-2924.855113,-30037.86865
2015-08-20 06:00:00,-11094.76636,-14405.80284,-5852.474524,-4523.895537,-35876.93926
2015-08-20 07:00:00,-12728.2374,-16023.75868,-8996.838315,-6954.452606,-44703.287
2015-08-20 08:00:00,-13776.84424,-17049.86759,-10982.72467,-8489.519935,-50298.95644
2015-08-20 09:00:00,-13901.16508,-17149.81873,-11144.50986,-8614.578027,-50810.0717
2015-08-20 10:00:00,-12894.50123,-16135.16887,-9098.416811,-7032.971615,-45161.05852
2015-08-20 11:00:00,-12202.0097,-15444.99924,-7714.268817,-5963.041126,-41324.31888
2015-08-20 12:00:00,-11747.7151,-15001.00708,-6830.383065,-5279.807599,-38858.91285
2015-08-20 13:00:00,-11902.57207,-15161.60753,-7161.368392,-5535.655452,-39761.20344
2015-08-20 14:00:00,-11946.77807,-15209.27185,-7270.438612,-5619.965479,-40046.45401
2015-08-20 15:00:00,-11680.18546,-14951.5702,-6770.195567,-5233.283355,-38635.23458
2015-08-20 16:00:00,-11409.49445,-14698.14132,-6277.482635,-4852.421922,-37237.54033
2015-08-20 17:00:00,-11330.01822,-14636.99423,-6168.412415,-4768.111895,-36903.53676
2015-08-20 18:00:00,-11563.68444,-14878.52697,-6668.655459,-5154.794019,-38265.66089
2015-08-20 19:00:00,-12414.85868,-15718.85497,-8379.99493,-6477.639759,-42991.34834
2015-08-20 20:00:00,-12846.93256,-16135.89833,-9267.61055,-7163.756431,-45414.19787
2015-08-20 21:00:00,-12992.93211,-16263.02745,-9598.653457,-7419.648793,-46274.26181
2015-08-20 22:00:00,-12625.21734,-15888.65489,-8936.631622,-6907.913524,-44358.41738
2015-08-20 23:00:00,-12089.78972,-15354.03096,-7943.694841,-6140.384805,-41527.90033
2015-08-21 00:00:00,-10492.1387,-13776.76614,-4840.714612,-3741.816755,-32851.4362
2015-08-21 01:00:00,-9746.580386,-13040.71097,-3392.654612,-2622.483019,-28802.42899
2015-08-21 02:00:00,-9576.013096,-12875.69499,-3061.671847,-2366.637146,-27880.01707
2015-08-21 03:00:00,-9393.788868,-12697.31228,-2678.031697,-2070.08772,-26839.22056
2015-08-21 04:00:00,-9557.078622,-12865.00829,-2956.36284,-2285.234494,-27663.68425
2015-08-21 05:00:00,-10011.39488,-13321.60375,-3783.827433,-2924.855113,-30041.68117
2015-08-21 06:00:00,-10970.12752,-14281.73468,-5604.249924,-4332.020775,-35188.1329
2015-08-21 07:00:00,-12387.4786,-15692.78562,-8334.880459,-6442.766791,-42857.91147
2015-08-21 08:00:00,-13840.24411,-17130.76019,-11144.50986,-8614.578027,-50730.09219
2015-08-21 09:00:00,-14506.41478,-17781.69883,-12408.27006,-9591.450136,-54287.83381
2015-08-21 10:00:00,-14073.58923,-17346.2461,-11520.57127,-8905.269171,-51845.67577
2015-08-21 11:00:00,-13462.72076,-16740.71173,-10305.69379,-7966.182844,-48475.30913
2015-08-21 12:00:00,-13123.72154,-16407.68352,-9643.735939,-7454.497033,-46629.63803
2015-08-21 13:00:00,-13420.8571,-16705.56061,-10249.27455,-7922.571422,-48298.26369
2015-08-21 14:00:00,-12908.02359,-16200.35329,-9252.601502,-7152.154609,-45513.13299
2015-08-21 15:00:00,-12817.59332,-16111.91256,-9090.880296,-7027.145976,-45047.53215
2015-08-21 16:00:00,-13002.28534,-16298.53924,-9478.278466,-7326.600308,-46105.70335
2015-08-21 17:00:00,-14078.72715,-17369.49289,-11633.40975,-8992.492019,-52074.12181
2015-08-21 18:00:00,-15181.939,-18464.84324,-13841.28799,-10699.15652,-58187.22674
2015-08-21 19:00:00,-15281.6115,-18562.33999,-14066.96495,-10873.60222,-58784.51865
2015-08-21 20:00:00,-14341.69518,-17625.36748,-12246.54886,-9466.441503,-53680.05303
2015-08-21 21:00:00,-13063.73497,-16345.75618,-9764.11093,-7547.545518,-46721.1476
2015-08-21 22:00:00,-11863.32676,-15143.95231,-7447.22645,-5756.620446,-40211.12597
2015-08-21 23:00:00,-11166.76862,-14443.82612,-6123.285146,-4733.229035,-36467.10891
2015-08-22 00:00:00,-10383.65803,-13673.33602,-4633.85438,-3581.916173,-32272.7646
2015-08-22 01:00:00,-9872.177484,-13164.83287,-3640.898403,-2814.372616,-29492.28137
2015-08-22 02:00:00,-9535.50069,-12834.32198,-2978.925835,-2302.67543,-27651.42393
2015-08-22 03:00:00,-9353.22237,-12655.93895,-2595.285045,-2006.125509,-26610.57187
2015-08-22 04:00:00,-9473.655691,-12782.26196,-2790.870177,-2157.310568,-27204.0984
2015-08-22 05:00:00,-9591.373597,-12907.87145,-2956.36284,-2285.234494,-27740.84238
2015-08-22 06:00:00,-10296.16276,-13619.76083,-4280.302222,-3308.624418,-31504.85023
2015-08-22 07:00:00,-11458.59783,-14782.57118,-6514.451572,-5035.596187,-37791.21677
2015-08-22 08:00:00,-13406.19711,-16717.02053,-10317.03055,-7974.94603,-48415.19422
2015-08-22 09:00:00,-15068.37891,-18360.89595,-13566.66432,-10486.87558,-57482.81476
2015-08-22 10:00:00,-16218.92687,-19497.67311,-15823.42529,-12231.32587,-63771.35113
2015-08-22 11:00:00,-16191.7812,-19471.36785,-15767.00605,-12187.71444,-63617.86955
2015-08-22 12:00:00,-15518.36294,-18807.32873,-14443.02636,-11164.29336,-59933.01138
2015-08-22 13:00:00,-14142.79209,-17450.27919,-11738.71171,-9073.889227,-52405.67222
2015-08-22 14:00:00,-12875.50557,-16200.35329,-9252.601502,-7152.154609,-45480.61497
2015-08-22 15:00:00,-11778.25103,-15118.94059,-7104.936352,-5492.034134,-39494.1621
2015-08-22 16:00:00,-11459.21547,-14809.09887,-6499.397738,-5023.959745,-37791.67183
2015-08-22 17:00:00,-11616.49041,-14969.86048,-6834.144922,-5282.715471,-38703.21128
2015-08-22 18:00:00,-12137.7973,-15485.95611,-7883.513742,-6093.865507,-41601.13266
2015-08-22 19:00:00,-12577.61345,-15914.43179,-8771.148558,-6779.997018,-44043.19082
2015-08-22 20:00:00,-12312.43064,-15639.42994,-8274.673769,-6396.227712,-42622.76206
2015-08-22 21:00:00,-12208.65764,-15518.29607,-8109.190702,-6268.311203,-42104.45562
2015-08-22 22:00:00,-11513.2693,-14812.96698,-6785.255796,-5244.924739,-38356.41682
2015-08-22 23:00:00,-10905.46919,-14195.58872,-5626.810357,-4349.45973,-35077.328
2015-08-23 00:00:00,-11222.05932,-14500.79294,-6288.768214,-4861.145545,-36872.76602
2015-08-23 01:00:00,-10203.56703,-13495.81819,-4302.869057,-3326.068323,-31328.3226
2015-08-23 02:00:00,-9614.493054,-12917.06767,-3144.417219,-2430.598368,-28106.57631
2015-08-23 03:00:00,-9500.419254,-12806.3857,-2896.178544,-2238.712725,-27441.69622
2015-08-23 04:00:00,-9579.91353,-12891.33539,-3009.017024,-2325.935573,-27806.20151
2015-08-23 05:00:00,-10007.98435,-13321.60375,-3783.827433,-2924.855113,-30038.27065
2015-08-23 06:00:00,-11094.79658,-14405.84698,-5852.474524,-4523.895537,-35877.01363
2015-08-23 07:00:00,-12728.24142,-16023.76455,-8996.838315,-6954.452606,-44703.29689
2015-08-23 08:00:00,-13776.84424,-17049.86759,-10982.72467,-8489.519935,-50298.95644
2015-08-23 09:00:00,-13901.16508,-17149.81873,-11144.50986,-8614.578027,-50810.0717
2015-08-23 10:00:00,-12894.50123,-16135.16887,-9098.416811,-7032.971615,-45161.05852
2015-08-23 11:00:00,-12202.0097,-15444.99924,-7714.268817,-5963.041126,-41324.31888
2015-08-23 12:00:00,-11747.7151,-15001.00708,-6830.383065,-5279.807599,-38858.91285
2015-08-23 13:00:00,-11902.57207,-15161.60753,-7161.368392,-5535.655452,-39761.20344
2015-08-23 14:00:00,-11946.77807,-15209.27185,-7270.438612,-5619.965479,-40046.45401
2015-08-23 15:00:00,-11680.18546,-14951.5702,-6770.195567,-5233.283355,-38635.23458
2015-08-23 16:00:00,-11409.49445,-14698.14132,-6277.482635,-4852.421922,-37237.54033
2015-08-23 17:00:00,-11330.01822,-14636.99423,-6168.412415,-4768.111895,-36903.53676
2015-08-23 18:00:00,-11563.68444,-14878.52697,-6668.655459,-5154.794019,-38265.66089
2015-08-23 19:00:00,-12414.85868,-15718.85497,-8379.99493,-6477.639759,-42991.34834
2015-08-23 20:00:00,-12846.93256,-16135.89833,-9267.61055,-7163.756431,-45414.19787
2015-08-23 21:00:00,-12992.93211,-16263.02745,-9598.653457,-7419.648793,-46274.26181
2015-08-23 22:00:00,-12625.21734,-15888.65489,-8936.631622,-6907.913524,-44358.41738
2015-08-23 23:00:00,-12089.78972,-15354.03096,-7943.694841,-6140.384805,-41527.90033
2015-08-24 00:00:00,-11222.05932,-14500.79294,-6288.768214,-4861.145545,-36872.76602
2015-08-24 01:00:00,-10203.56703,-13495.81819,-4302.869057,-3326.068323,-31328.3226
2015-08-24 02:00:00,-9614.493054,-12917.06767,-3144.417219,-2430.598368,-28106.57631
2015-08-24 03:00:00,-9500.419254,-12806.3857,-2896.178544,-2238.712725,-27441.69622
2015-08-24 04:00:00,-9579.91353,-12891.33539,-3009.017024,-2325.935573,-27806.20151
2015-08-24 05:00:00,-10007.98435,-13321.60375,-3783.827433,-2924.855113,-30038.27065
2015-08-24 06:00:00,-11094.79658,-14405.84698,-5852.474524,-4523.895537,-35877.01363
2015-08-24 07:00:00,-12728.24142,-16023.76455,-8996.838315,-6954.452606,-44703.29689
2015-08-24 08:00:00,-13776.84424,-17049.86759,-10982.72467,-8489.519935,-50298.95644
2015-08-24 09:00:00,-13901.16508,-17149.81873,-11144.50986,-8614.578027,-50810.0717
2015-08-24 10:00:00,-12894.50123,-16135.16887,-9098.416811,-7032.971615,-45161.05852
2015-08-24 11:00:00,-12202.0097,-15444.99924,-7714.268817,-5963.041126,-41324.31888
2015-08-24 12:00:00,-11747.7151,-15001.00708,-6830.383065,-5279.807599,-38858.91285
2015-08-24 13:00:00,-11902.57207,-15161.60753,-7161.368392,-5535.655452,-39761.20344
2015-08-24 14:00:00,-11946.77807,-15209.27185,-7270.438612,-5619.965479,-40046.45401
2015-08-24 15:00:00,-11680.18546,-14951.5702,-6770.195567,-5233.283355,-38635.23458
2015-08-24 16:00:00,-11409.49445,-14698.14132,-6277.482635,-4852.421922,-37237.54033
